Position (mm);10 x 10 MLC parked X d10cm (LR);10 x 10 MLC parked X d10cm (GT);10 x 10 MLC parked Y d10cm (LR);10 x 10 MLC parked Y d10cm (GT);10 x 10 MLC defined X d10cm (LR);10 x 10 MLC defined X d10cm (GT);10 x 10 MLC defined Y d10cm (LR);10 x 10 MLC defined Y d10cm (GT);10 x 10 MLC defined X d15cm (LR);10 x 10 MLC defined X d15cm (GT);10 x 10 MLC defined Y d15cm (LR);10 x 10 MLC defined Y d15cm (GT);10 x 10 MLC defined X d20cm (LR);10 x 10 MLC defined X d20cm (GT);10 x 10 MLC defined Y d20cm (LR);10 x 10 MLC defined Y d20cm (GT);10 x 10 MLC defined X d25cm (LR);10 x 10 MLC defined X d25cm (GT);10 x 10 MLC defined Y d25cm (LR);10 x 10 MLC defined Y d25cm (GT);5 x 5 MLC parked X d10cm (LR);5 x 5 MLC parked X d10cm (GT);5 x 5 MLC parked Y d10cm (LR);5 x 5 MLC parked Y d10cm (GT);5 x 5 MLC defined X d10cm (LR);5 x 5 MLC defined X d10cm (GT);5 x 5 MLC defined Y d10cm (LR);5 x 5 MLC defined Y d10cm (GT);15 x 15 MLC parked X d10cm (LR);15 x 15 MLC parked X d10cm (GT);15 x 15 MLC parked Y d10cm (LR);15 x 15 MLC parked Y d10cm (GT);15 x 15 MLC defined X d10cm (LR);15 x 15 MLC defined X d10cm (GT);15 x 15 MLC defined Y d10cm (LR);15 x 15 MLC defined Y d10cm (GT)
-3;0.999222887;0.999843811;1.002585516;1.000026035;0.997581371;0.998002813;0.998317822;1.002192585;1.001583085;0.999964334;1.003748402;1.001463241;0.997451632;1.000095488;0.999535073;0.999094591;0.999214078;1.000127527;0.997743682;1.001083355;0.999344656;0.998427186;0.997697356;1.000802132;1.000009368;1;1.004831573;1.00047202;0.998819724;0.999042245;1.001122848;1.000025909;1.000942734;1.000373363;0.999110478;0.999893265
-1;0.999222887;1;1.001935247;1;1.001147503;0.999763276;0.999616774;0.998661839;1.001515234;1;1.000383289;1;0.998855499;1;1.000382999;1;0.998866781;1;1.001139826;1;0.999559997;1;0.998682328;1;0.998277251;1;1.005171667;1;1.000759079;1;0.999621347;1;1.000372991;1;0.998147261;1
1;1.000844898;0.999323181;1.002136162;1.000286384;0.997911157;0.998873224;0.999329125;1.004201395;1.001275364;1.001355304;1.002271526;1.002105639;1.001162234;1.000381953;0.999347438;0.999237551;1.000232473;1.000892686;0.999436552;1.001083355;0.999559997;0.999174917;0.999420916;0.999844749;1.000414188;1.000626566;1.006142445;0.999790213;0.998178993;1.000543591;0.999839908;1.001813659;1.001438538;1.000906739;0.999571294;1.001334187
3;0.999469539;1.000390472;1.00098566;1.001015361;0.997146911;0.999113049;0.997221227;1.002933978;1.002002827;1.001783294;1.002247409;1.001820128;0.998821313;1.001193602;0.999075037;1.001667858;1.000306215;1.002996876;0.999165898;1.001911802;0.99967035;0.998917079;0.997874448;0.999301369;0.999038735;0.998668546;1.007148331;0.998295484;0.99841948;1.00137192;1.000189717;1.002461395;0.999929186;1.00266688;0.999315537;1.002161383
5;0.998815818;1.000468567;1.002003677;1.000911221;0.99762582;0.999787196;0.998908351;1.004707666;1.004742349;1.000748984;1.002034855;1.002533904;0.998065532;1.002387205;1.001285651;1.000857756;1.002105989;1.001849136;0.999615863;1.001147081;0.999382705;0.995797236;0.997090609;0.997101974;0.998316413;0.997807018;1.005196261;0.996590969;1.000618015;1.00284738;1.00191002;1.002176391;1.00211632;1.003360269;1.000517897;1.002801793
7;0.999631348;1;1.001042209;1.001015361;0.997926058;1.005809056;0.999959925;0.999576824;1.002811639;1.000641986;1.000467927;1.002177016;0.99560807;1.001384579;1.000586501;1.000285919;1.00179004;1.001275266;0.99656394;1.001656895;0.999801405;0.993863449;0.994038916;0.994126323;0.999678566;0.99540518;1.004550882;0.993889967;1.000585935;1.003572168;1.001235616;1.004067779;1.004755076;1.003920314;1.000551263;1.003869143
9;1.002078368;1.001067291;1.000434298;1.001145535;0.998909297;0.998463693;0.999845541;1.002488031;1.001124479;1.000927313;1.000315059;1.001641685;0.998553722;1.000668417;0.999884111;1.000047653;1.001443857;1.00038258;0.997496862;1.000828448;0.998163014;0.986876031;0.994400112;0.988278521;0.998579762;0.991175856;1.004240354;0.986416321;1.00134793;1.003209774;1.001606602;1.004404602;1.000677134;1.004400352;1.003801911;1.003628989
11;1.00383042;1.00156189;1.00163993;1.001431919;0.999618083;0.998086584;0.999731158;0.999225381;1.00277271;1.000962979;1.00165678;1.001748751;0.997105772;0.999665791;0.997280851;0.998522754;1.002189964;1.000318817;0.996615523;0.999426459;0.995522024;0.973313738;0.992414272;0.974021269;0.996867997;0.98083751;1.000397819;0.970105418;1.002896228;1.004555809;1.003547978;1.005492797;1.001375376;1.005147078;1.001614643;1.004589604
13;1.002098215;1.000624756;1.002226193;1.000885186;1.000671684;0.998979813;0.998908351;1.003170725;1.00228258;0.999037021;1.004465965;1.001106353;0.998616602;0.99918835;0.99822776;0.99752204;1.000254382;0.998533444;0.995015863;0.999681366;0.993454589;0.938866543;0.988854747;0.941935985;0.995350301;0.956192565;0.998680851;0.931006451;1.003135106;1.005332367;1.003808031;1.006062804;1.003826389;1.005840467;1.003432833;1.006644252
15;0.998335865;1.000286346;1.000875779;0.999349128;1.000556746;0.999957892;1.000610279;1.004442442;1.001275364;0.998252372;1.002318281;0.999536046;0.997212893;0.998806398;0.998366549;0.996664284;0.99928818;0.999171077;0.997605637;0.998852919;0.986482294;0.877346328;0.983440522;0.881750201;0.986764802;0.906197786;0.992490131;0.864477894;1.002274366;1.004918203;1.004375031;1.007073272;1.005272864;1.007040563;1.003478885;1.00605721
17;1.000418198;0.998151764;0.999894757;0.998620151;0.999917582;0.998052256;0.99862403;0.999354388;1.002156803;0.997895713;1.00183526;0.998465382;0.995703708;0.996514681;0.995383656;0.995329998;1.001370549;0.997321941;0.994604918;0.996240122;0.97944037;0.789217203;0.972369229;0.795352809;0.98052623;0.829234545;0.983018075;0.771568679;1.005028776;1.005927728;1.006120492;1.006788268;1.003683416;1.0066672;1.004665306;1.005470168
19;0.998173677;0.997058441;0.998828005;0.997318407;0.999458;0.997093257;0.996403038;0.995639503;1.003358701;0.995434767;1.000229563;0.996324054;0.995618406;0.995607544;0.996355388;0.993090303;0.997481706;0.995536568;0.992687487;0.995475401;0.964053078;0.685849835;0.948271632;0.692317644;0.96792568;0.733865915;0.964898057;0.664131746;1.00511849;1.004814661;1.006666002;1.005544616;1.00680247;1.006933888;1.006837541;1.006350731
21;1.000370015;0.995418456;0.999557519;0.995105441;0.997815251;0.99578214;0.997384406;0.997735537;1.001669211;0.994257793;0.999107648;0.994004283;0.995240307;0.994318453;0.99481268;0.991136526;0.999800571;0.993559906;0.992463899;0.992352791;0.932510069;0.573587046;0.887779659;0.582968924;0.937652653;0.626905806;0.921581702;0.552053286;1.005259439;1.005202941;1.006249544;1.006218261;1.00680247;1.006853882;1.005385355;1.006110577
23;0.997620971;0.992424834;0.997781871;0.991642801;0.998794359;0.992816204;0.996566547;0.992954928;0.9981807;0.991333191;0.997602728;0.990114204;0.992683089;0.991119599;0.992887334;0.987228973;0.998076436;0.99037174;0.991407137;0.989485088;0.842703664;0.459158416;0.734981206;0.469402541;0.855924737;0.514672097;0.794388977;0.438637436;1.004931809;1.004788776;1.005138109;1.006088714;1.005123633;1.00688055;1.0046422;1.0054168
25;0.995674901;0.988962645;0.995732092;0.989820359;0.9972021;0.995868854;0.993878534;0.990619423;0.998271012;0.988765247;0.994925524;0.988615275;0.989438705;0.98844593;0.99087981;0.984846319;0.990467653;0.988267551;0.989864835;0.986171297;0.650985655;0.348700495;0.521507864;0.357699175;0.686718746;0.401707393;0.585010278;0.327476792;1.006338913;1.003805136;1.006744993;1.005725982;1.005535059;1.006933888;1.002017247;1.005230014
27;0.991898359;0.985942991;0.992492707;0.986592033;0.992270357;0.98709841;0.991001383;0.985050837;0.99297296;0.985162993;0.993095929;0.984760885;0.987971606;0.984721891;0.988512036;0.981939481;0.992251707;0.985717018;0.986326715;0.98298496;0.425073364;0.244384282;0.307894461;0.254182731;0.474358009;0.294590643;0.356059344;0.223642943;1.005247276;1.003520398;1.004047191;1.004767333;1.005828028;1.00600048;1.003779;1.00498986
29;0.98923808;0.981075101;0.989888803;0.983155428;0.991357857;0.979820052;0.987114549;0.984516243;0.992558928;0.981703403;0.988223738;0.979157744;0.985266092;0.981141084;0.984543743;0.976649988;0.99012899;0.981763693;0.984702166;0.980372164;0.228111861;0.154604992;0.164877838;0.165961135;0.281007606;0.197676483;0.182969954;0.137669796;1.003699565;1.002329675;1.002847859;1.00310913;1.004380938;1.005253754;1.003876151;1.003415519
31;0.988156018;0.976493557;0.986099982;0.977557928;0.987949287;0.979351763;0.984533232;0.977198122;0.99016513;0.977637492;0.985486545;0.9751606;0.983319421;0.97689186;0.983329784;0.972408863;0.985562369;0.977108971;0.98062607;0.975337752;0.126855541;0.097006498;0.108345217;0.106797423;0.167507576;0.124997389;0.111925745;0.087960875;1.00220642;1.001449575;1.003349965;1.002046844;1.004380938;1.004160333;1.002402703;1.002508272
33;0.982229475;0.969360927;0.981442221;0.97123145;0.985735549;0.972728491;0.979592339;0.970795321;0.984478884;0.972679934;0.98143094;0.969486081;0.980566376;0.972069706;0.976607156;0.967643555;0.979900627;0.972773066;0.977481949;0.970749426;0.08998892;0.072524752;0.084381348;0.079884596;0.111945976;0.086591479;0.082309988;0.066549536;1.001400687;1.000750673;1.000644878;1.001450928;1.004416807;1.003040243;1.001704542;1.001227452
35;0.97899125;0.957750879;0.9754325;0.961312158;0.97789738;0.963513617;0.973855247;0.957410211;0.980518955;0.9666524;0.976134101;0.962562455;0.975876427;0.968106947;0.970132058;0.962211103;0.976854068;0.967927055;0.973039241;0.965460107;0.071971162;0.060218131;0.071565414;0.066884881;0.081267872;0.065763367;0.06632046;0.054570724;1.000258185;0.998835163;0.999949188;1.00088092;1.004273568;1.003013574;1.00164641;0.999679795
37;0.97016027;0.935129507;0.971355199;0.940380109;0.972446994;0.945584883;0.971087215;0.934842645;0.975490916;0.958199586;0.971534243;0.951284797;0.970229946;0.960420148;0.966810732;0.954777222;0.973867406;0.964228783;0.967672856;0.958832526;0.061359172;0.052529394;0.063434253;0.059225813;0.06318294;0.053203321;0.055830949;0.046667016;1.002199178;0.999611721;1.000163982;0.999766815;1.001796865;1.001626797;1.000725121;0.998345608
39;0.966038741;0.889209944;0.965857989;0.897032023;0.967970884;0.910775727;0.964698847;0.881033739;0.972514178;0.942363935;0.965323296;0.929336188;0.965857943;0.952064932;0.963171817;0.943149869;0.969407847;0.957214819;0.961184061;0.953033393;0.05390417;0.04693946;0.057250274;0.053481512;0.052483031;0.045198935;0.048414731;0.040929354;0.998223276;0.997256161;0.999161869;0.998600891;1.000200107;1.001253434;0.997466505;0.997384993
41;0.960899929;0.816660159;0.953731934;0.82882062;0.961937489;0.84628969;0.956637906;0.806265999;0.965126998;0.912047935;0.958566543;0.887366167;0.959175528;0.940892815;0.958054537;0.925279962;0.965134201;0.950200854;0.95680217;0.944047923;0.048333066;0.042530425;0.052244163;0.048922297;0.045401276;0.039575501;0.042674715;0.036335029;0.997222943;0.996039553;0.998465089;0.997979065;1.002071417;0.999653306;0.999469912;0.995810652
43;0.946458454;0.724014057;0.938883253;0.741030982;0.951381703;0.767892235;0.944255495;0.711288391;0.957168576;0.857372138;0.95152932;0.819557459;0.954774231;0.914012891;0.949932976;0.888825351;0.96153788;0.938213352;0.951756265;0.928434871;0.043957051;0.038833024;0.04796132;0.045175563;0.040281648;0.035434942;0.038134655;0.032485446;0.996700008;0.994771174;0.997157642;0.994947663;1.001294187;0.998479878;0.996429695;0.99436973
45;0.924448267;0.622100742;0.905781345;0.642176517;0.932125392;0.666757092;0.91639168;0.608506958;0.946913183;0.781796134;0.939548527;0.73226267;0.948287884;0.867223681;0.940985732;0.829258995;0.953707915;0.915577377;0.944943744;0.897463676;0.039883622;0.035829208;0.044264345;0.041677232;0.036023006;0.031973162;0.033864757;0.029270467;0.997381264;0.993010975;0.996368966;0.993004456;0.998571417;0.99687975;0.996283704;0.992768705
47;0.870622626;0.518078875;0.811023622;0.537151783;0.884856472;0.563465546;0.847055371;0.501884174;0.929494618;0.693023753;0.917598097;0.634760885;0.938539243;0.798185725;0.929733895;0.748677627;0.944747643;0.877000574;0.93911072;0.844188121;0.036663611;0.032920792;0.040939028;0.038717106;0.032547989;0.02906746;0.030490346;0.026477684;0.995412341;0.990551874;0.996201824;0.99062079;0.999773666;0.99399952;0.993654846;0.988686092
49;0.727450958;0.413978914;0.635889724;0.432569643;0.763592358;0.458733075;0.685330165;0.397343311;0.898180332;0.596404879;0.870930631;0.534154176;0.922351157;0.715063261;0.912887509;0.65699309;0.936727817;0.814640056;0.926095371;0.769564109;0.033840819;0.030375928;0.037885488;0.036044195;0.029429581;0.026386278;0.027500724;0.024049929;0.99375599;0.987083247;0.992595946;0.987304384;0.997377309;0.991359309;0.990466108;0.986257872
51;0.526824476;0.312872576;0.431813304;0.332934132;0.581161283;0.356817397;0.476379682;0.294835948;0.809563777;0.494971111;0.745389619;0.433476089;0.898985127;0.624397231;0.879296778;0.560590898;0.923868488;0.737422687;0.913673285;0.680856487;0.031193362;0.02818946;0.035295499;0.033697312;0.026759635;0.024152308;0.024959071;0.021882834;0.988889651;0.983718161;0.989606694;0.982847964;0.994084809;0.987652346;0.989984807;0.98246878
53;0.325965507;0.220468567;0.259313809;0.2417912;0.384976982;0.260599722;0.283462763;0.206218543;0.654568616;0.395641629;0.555991542;0.335463954;0.838293413;0.528861303;0.7881641;0.462682869;0.905770297;0.650895875;0.887319495;0.586802192;0.028852739;0.026268564;0.033005672;0.031345253;0.024471631;0.022274175;0.02283237;0.020207951;0.988732291;0.978515221;0.984904963;0.978417453;0.991848241;0.984505427;0.986569732;0.977292134
55;0.19151239;0.151321099;0.169164461;0.16905233;0.238559508;0.181199038;0.171752498;0.140415851;0.468088912;0.302311149;0.36144444;0.245995717;0.710448993;0.430962043;0.622815086;0.366680963;0.862889429;0.558783396;0.823771573;0.491607188;0.026791194;0.024414707;0.030737035;0.02932181;0.022536986;0.020503342;0.02083624;0.018558242;0.989783353;0.973260509;0.98195129;0.972665561;0.989210112;0.98021175;0.981855874;0.971074821
57;0.139275481;0.116228036;0.134281725;0.128547253;0.167257734;0.131937042;0.130173862;0.109134293;0.30583967;0.221381696;0.221583257;0.175321199;0.539379661;0.338004297;0.430882035;0.278193948;0.759440617;0.464171396;0.681939991;0.398738211;0.02493606;0.022812758;0.02874778;0.027582995;0.020655231;0.018907425;0.019170384;0.017170242;0.981759591;0.966815076;0.975538179;0.966343663;0.985546029;0.974317945;0.975063457;0.964483936
59;0.115943248;0.099919302;0.116380596;0.109869826;0.129087669;0.106085479;0.108190861;0.092811329;0.213689102;0.16484414;0.164699045;0.137244825;0.370576997;0.256170924;0.273907678;0.204941625;0.607687206;0.372256584;0.500812274;0.309463421;0.023292617;0.021459365;0.02698469;0.025970968;0.019080119;0.017492951;0.017771827;0.015972098;0.972457298;0.956227998;0.97293299;0.957275365;0.980609149;0.965917273;0.973669493;0.954290746
61;0.101990151;0.089087596;0.105607295;0.099317886;0.105770508;0.090621316;0.095044688;0.082379313;0.166115129;0.134068051;0.137995846;0.118322627;0.256540985;0.194781571;0.196199883;0.160914939;0.439208846;0.289785118;0.332413247;0.233838899;0.021650059;0.020169915;0.025295801;0.024383264;0.017662594;0.016307435;0.016419387;0.014953847;0.968376975;0.939066059;0.966330622;0.940874702;0.974170965;0.953516281;0.965308073;0.936652791
63;0.092042724;0.081436939;0.097376407;0.091270502;0.090958789;0.079308469;0.085274561;0.07456035;0.137837262;0.116117412;0.121946991;0.106605996;0.199125774;0.158935307;0.162559116;0.139437694;0.305693616;0.223834725;0.228973639;0.183284476;0.020338551;0.018844627;0.023943793;0.022979533;0.016351355;0.015215382;0.01529142;0.0138821;0.963825705;0.903939739;0.957785289;0.908177013;0.969602525;0.928447609;0.960050002;0.898788558
65;0.084434476;0.075275283;0.089856507;0.084964853;0.081133677;0.071346962;0.077388501;0.068343435;0.118985752;0.103716385;0.110845555;0.097569593;0.165131772;0.137756028;0.143960863;0.126461758;0.232377261;0.182624498;0.186592253;0.158928116;0.01922693;0.017789295;0.022522463;0.021695863;0.015251713;0.01408443;0.014290392;0.013034562;0.954628028;0.844067095;0.949192244;0.852134936;0.962665537;0.881323839;0.949717414;0.836748853
67;0.07770279;0.06979305;0.084039764;0.079518355;0.073504274;0.06532034;0.070778096;0.062674236;0.106769627;0.094471788;0.10195303;0.090645967;0.143313648;0.124191931;0.131529269;0.116845366;0.192337862;0.15789071;0.163807839;0.143933214;0.01795563;0.016828073;0.021316203;0.02046446;0.014241872;0.013286863;0.013312389;0.012234227;0.941029819;0.760535308;0.934282356;0.772256192;0.95084846;0.811824946;0.937152959;0.751734443
69;0.072117083;0.064836652;0.078734115;0.074816454;0.067189454;0.060115959;0.065105414;0.058089432;0.097785102;0.087245881;0.09468492;0.084189864;0.128215023;0.113926952;0.122100613;0.108577555;0.166502831;0.142268699;0.149796931;0.133501147;0.017017715;0.015946267;0.020118768;0.019434367;0.0132749;0.012355368;0.012504181;0.011526984;0.924657907;0.665639884;0.909958535;0.680770028;0.934898565;0.724644638;0.918314415;0.656980467
71;0.06709249;0.060723676;0.073977132;0.070364488;0.062023303;0.055693905;0.059935354;0.053829472;0.090508667;0.081189814;0.087992028;0.07888651;0.117947851;0.10590117;0.113906044;0.102349297;0.148587238;0.13159472;0.139590017;0.125299516;0.016145644;0.015186675;0.019162431;0.018538308;0.012500211;0.01169434;0.011827513;0.010855667;0.892821363;0.568130048;0.851874675;0.583506063;0.905856039;0.628210257;0.876710445;0.556489487
73;0.062401333;0.056761682;0.069500006;0.066120802;0.057183939;0.051941191;0.055500508;0.049985071;0.084488409;0.07607176;0.081881018;0.073954318;0.109924191;0.099412748;0.106441703;0.096392661;0.136369539;0.122750749;0.130247928;0.118569972;0.015233918;0.014394854;0.018213017;0.017669418;0.011697794;0.011080827;0.011148689;0.010216342;0.801988808;0.467746946;0.71521422;0.482951601;0.832374384;0.528362269;0.762733288;0.454637635
75;0.058301685;0.053073018;0.065502601;0.062569643;0.053073054;0.048003099;0.051295389;0.046439547;0.078653035;0.071349597;0.076677674;0.069082798;0.10269512;0.093516352;0.099962706;0.090664761;0.127414467;0.115277689;0.123152272;0.112312006;0.014519944;0.013710293;0.017268568;0.01673791;0.010974359;0.010374373;0.010541698;0.009715739;0.631558453;0.367674467;0.527356284;0.384029433;0.679660817;0.427740886;0.577711908;0.356121251
77;0.054593448;0.04979305;0.06179605;0.059140849;0.049141855;0.044816568;0.047910247;0.043429062;0.073718562;0.066919894;0.071748501;0.065021413;0.096645262;0.088226307;0.094329033;0.085665952;0.11944784;0.109099024;0.116529783;0.106117767;0.01380806;0.013048164;0.016365312;0.015889461;0.010443766;0.00984858;0.009825511;0.009193109;0.431665649;0.274539242;0.34039204;0.292206446;0.489740841;0.330346428;0.377732736;0.264032981
79;0.050922701;0.046867109;0.058430149;0.055909919;0.04588804;0.04222844;0.044478861;0.040736927;0.069125946;0.062818318;0.067179974;0.061163455;0.090933375;0.083513965;0.08914098;0.081029307;0.11311806;0.103570745;0.110567582;0.101076982;0.013134756;0.012494843;0.015666406;0.015164955;0.00984477;0.009358553;0.009346278;0.008742592;0.261842606;0.19746842;0.216201443;0.213755311;0.31678824;0.242608742;0.228227843;0.186799552
81;0.047901682;0.04402447;0.055184691;0.052944546;0.0429203;0.039135786;0.041627537;0.038007718;0.064752299;0.059287396;0.063184566;0.057669522;0.086233456;0.079021246;0.084005811;0.077045509;0.107270578;0.09822738;0.104684116;0.096055315;0.012589204;0.011903878;0.015045495;0.014596476;0.009397733;0.008850773;0.008843178;0.008268474;0.179376088;0.149342514;0.165821504;0.161428645;0.216341386;0.176315439;0.165720017;0.141287757
83;0.045129205;0.041632175;0.052273478;0.050208279;0.040119198;0.036795329;0.038958711;0.035752012;0.060995445;0.05589557;0.05959164;0.054561028;0.081178328;0.07491048;0.079565977;0.072861568;0.101707413;0.093693809;0.099320546;0.091435126;0.012086729;0.011435386;0.014385587;0.013955029;0.008940027;0.008397556;0.008504027;0.00786752;0.147323598;0.127195071;0.143431272;0.136457146;0.167318106;0.140504574;0.138295582;0.120613192
85;0.042578563;0.039364831;0.049489573;0.04764905;0.037495281;0.034823464;0.036481357;0.03369888;0.057454022;0.052799772;0.056191812;0.051334761;0.076854095;0.071320124;0.075336522;0.069230403;0.096385615;0.088847797;0.094855288;0.087025236;0.01149479;0.011025939;0.013765378;0.013372836;0.008441141;0.008106203;0.007987852;0.007460009;0.130031512;0.114537171;0.1301544;0.123326251;0.138221376;0.119926927;0.121829331;0.107855694
87;0.040202597;0.037199011;0.046907985;0.045394429;0.035282535;0.032783904;0.034357001;0.031720833;0.054161275;0.049939368;0.052769154;0.048633119;0.073037636;0.067543566;0.071544577;0.065947105;0.091722719;0.084964611;0.089725885;0.083048687;0.01103238;0.010596122;0.013174959;0.012876291;0.008085323;0.007654814;0.007639208;0.007097865;0.118192302;0.105508387;0.120636105;0.114379728;0.119556887;0.106365843;0.110280273;0.098799232
89;0.037928857;0.035228426;0.044740659;0.043090341;0.033148195;0.031017898;0.032406082;0.03012569;0.051293783;0.047371424;0.049983379;0.046167024;0.069399057;0.064211029;0.068018452;0.062678103;0.0874756;0.081068673;0.085636836;0.079352536;0.010577866;0.010188222;0.012709413;0.012353352;0.007678301;0.00738043;0.007277922;0.006877065;0.109373162;0.098405467;0.113170556;0.107386776;0.107327443;0.096487719;0.101449235;0.091063614
91;0.035737082;0.033473903;0.042286672;0.040830513;0.031305352;0.029359971;0.030579877;0.02852557;0.048343571;0.045085241;0.047414248;0.043879372;0.065672542;0.061126761;0.064355765;0.05961401;0.083234592;0.077357648;0.081863275;0.075771094;0.010257503;0.009860252;0.012131592;0.011793671;0.007370928;0.007011278;0.006948293;0.006523313;0.101832088;0.091890143;0.106460899;0.101064877;0.098287969;0.089055124;0.093778164;0.084694204
93;0.033964447;0.031802681;0.040441394;0.039026295;0.029565751;0.027705137;0.028933477;0.026966176;0.04593986;0.042770526;0.044913285;0.041730906;0.062512108;0.058319408;0.061447703;0.056893019;0.079419695;0.073818785;0.077937726;0.072667601;0.009856526;0.00952532;0.011772545;0.01153466;0.007043207;0.006765873;0.00664382;0.006307232;0.095223957;0.086423172;0.100470082;0.095743082;0.090796527;0.082779956;0.087129465;0.079189348
95;0.032303018;0.030232982;0.038348947;0.037128352;0.027944502;0.026272884;0.027453883;0.02556904;0.043584891;0.040580641;0.042749649;0.039628837;0.059446016;0.055760325;0.058428879;0.054419824;0.075722901;0.07073264;0.074577327;0.069404792;0.009517874;0.009187294;0.011274489;0.011064248;0.006712948;0.006427266;0.006289487;0.005934337;0.089137218;0.081261648;0.09507003;0.09078661;0.084126955;0.077136838;0.081138815;0.073956666
97;0.03068018;0.028803853;0.03658968;0.035467326;0.02655705;0.025161049;0.026113761;0.024382571;0.041260706;0.038611884;0.040601712;0.037694504;0.05677555;0.053268083;0.055594921;0.051946629;0.07255357;0.067544475;0.071417256;0.066358654;0.009256773;0.008884849;0.010944676;0.010713898;0.006442643;0.006225721;0.006079685;0.0057374;0.08389406;0.076736902;0.089846442;0.086218779;0.078664673;0.072205776;0.075688001;0.069222969
99;0.029133779;0.027497071;0.035025989;0.033717782;0.02514491;0.023681347;0.024747341;0.023244485;0.039446642;0.036949854;0.03862823;0.036077802;0.054104957;0.050761518;0.053178488;0.049549678;0.069519052;0.06486004;0.068361031;0.063534285;0.008878767;0.008620823;0.010500377;0.010322664;0.006168951;0.005898079;0.005818376;0.005485656;0.078987679;0.072214744;0.085315824;0.081910042;0.073424156;0.067728085;0.070982862;0.064980254
101;0.027724232;0.026401145;0.033387601;0.032387399;0.023894915;0.022745;0.023567821;0.022082797;0.037517885;0.035069905;0.036856176;0.034499286;0.051682819;0.048584388;0.050715219;0.047522516;0.066374609;0.062075496;0.065329847;0.061227377;0.008608889;0.008385932;0.010245928;0.010081248;0.005935686;0.005659461;0.005584424;0.005247286;0.074302922;0.068331953;0.080893918;0.07799772;0.068712337;0.06371443;0.06659773;0.061316576
103;0.026562462;0.025232071;0.031829432;0.030971101;0.022810614;0.021635136;0.022507926;0.021157496;0.035750385;0.033533419;0.035117268;0.032962527;0.049299665;0.046391024;0.048543697;0.045434358;0.063651855;0.059866735;0.062489594;0.058801937;0.008482388;0.008199257;0.009898436;0.009730898;0.005712781;0.005428937;0.005329662;0.005038286;0.070449832;0.064537171;0.076896752;0.074075034;0.064344338;0.05987679;0.062517842;0.057770306
105;0.025411176;0.024172589;0.030487055;0.029617287;0.021696126;0.020761966;0.021382729;0.020257501;0.034049362;0.032082531;0.033664218;0.031419343;0.047175755;0.044439723;0.046568091;0.043538242;0.061173778;0.057394631;0.060126354;0.056414734;0.008199992;0.007951217;0.009587712;0.009417549;0.005446127;0.005210422;0.005110337;0.004859967;0.066218352;0.06142835;0.073089807;0.070579853;0.060406017;0.056516521;0.05883967;0.054549578
107;0.024268603;0.023096967;0.029173815;0.02837282;0.0208456;0.019932542;0.020543283;0.019334921;0.032469333;0.03075683;0.032155714;0.030088508;0.045081001;0.042640726;0.044546636;0.041776984;0.058498927;0.055224766;0.057551804;0.054111649;0.007974853;0.007781817;0.009364137;0.0091663;0.005214864;0.00499504;0.004917579;0.004677453;0.062535404;0.058218575;0.069829157;0.06732563;0.057067749;0.05341494;0.055519334;0.051582346
109;0.023269278;0.022294937;0.027915807;0.027222078;0.019838732;0.019216335;0.019575083;0.01835842;0.031151089;0.029423996;0.030723122;0.028802284;0.043308;0.041066126;0.042647083;0.040162497;0.05624049;0.052989862;0.055546029;0.052011216;0.007769327;0.007552083;0.009019516;0.008853727;0.005022669;0.004834743;0.004745586;0.004538732;0.059350158;0.055148581;0.066433527;0.064400456;0.053802176;0.050604048;0.052535816;0.048865941
111;0.022342345;0.021382273;0.026762188;0.026170268;0.019104655;0.018402905;0.018683292;0.017663778;0.029682329;0.028168914;0.029514093;0.02754354;0.041331598;0.039367391;0.041064286;0.03849035;0.054053812;0.05094816;0.053131769;0.050144022;0.007584107;0.007386035;0.008808563;0.008666649;0.004795576;0.004622755;0.00457563;0.004319767;0.056252228;0.05246169;0.063369381;0.061457146;0.050783313;0.047859829;0.049675631;0.046483083
113;0.021541245;0.020525576;0.025742556;0.025144494;0.018351131;0.017794315;0.017817632;0.016835446;0.028460605;0.027087881;0.028218949;0.026348323;0.039887297;0.037767964;0.039279931;0.037197999;0.051927913;0.04923484;0.051298336;0.048279378;0.007373144;0.007213284;0.008590095;0.008421093;0.004603015;0.00450919;0.0044254;0.004183406;0.0534337;0.050113895;0.060539345;0.058793657;0.048153882;0.04549964;0.047332347;0.044190949
115;0.020603029;0.019921385;0.024719122;0.024168966;0.017575004;0.016937158;0.017044087;0.016140787;0.02737191;0.026003995;0.026927688;0.025438972;0.038322964;0.036262593;0.037778383;0.035628782;0.049884431;0.047406109;0.049145552;0.046512873;0.007239864;0.006977362;0.008333871;0.008228323;0.004451102;0.004287803;0.004220595;0.004015052;0.050745197;0.047520191;0.057938561;0.056114623;0.045591334;0.043344801;0.044740067;0.042109617
117;0.019821171;0.019178186;0.02376824;0.023237959;0.016837573;0.016320806;0.016344128;0.015524003;0.026280766;0.025128754;0.025973477;0.024348323;0.036788485;0.034801623;0.036195669;0.034425066;0.048122466;0.045720207;0.047509178;0.044835585;0.007028116;0.006895111;0.008149311;0.00797811;0.004296029;0.004134294;0.004086445;0.003895736;0.048349067;0.04542866;0.05534582;0.053746502;0.043186408;0.041152626;0.042598847;0.040153698
